"id","age","workclass_id","education_level_id","education_num","marital_status_id","occupation_id","relationship_id","race_id","sex_id","capital_gain","capital_loss","hours_week","country_id","over_50k"
24936,22,"Private","HS-grad",9,"Never-married","Farming-fishing","Own-child","White","Male",0,0,40,"United-States",0
542,29,"Private","Doctorate",16,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"United-States",0
9754,44,"Local-gov","Assoc-acdm",12,"Divorced","Protective-serv","Not-in-family","White","Female",0,0,56,"United-States",1
4765,65,"Self-emp-not-inc","Prof-school",15,"Divorced","Prof-specialty","Not-in-family","White","Male",0,1668,40,"United-States",0
7733,43,"Private","Prof-school",15,"Separated","Tech-support","Not-in-family","White","Male",0,0,50,"Columbia",1
46172,58,"Local-gov","Masters",14,"Never-married","Exec-managerial","Not-in-family","Amer-Indian-Eskimo","Female",0,0,40,"United-States",0
46385,56,"Private","HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,37,"United-States",0
24720,33,"Private","Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,41,"United-States",0
17919,48,"Federal-gov","HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States",0
40779,31,"Private","HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,35,"United-States",0
16565,30,"Private","Some-college",10,"Never-married","Tech-support","Not-in-family","Asian-Pac-Islander","Male",0,0,40,"United-States",0
32119,22,"Private","Some-college",10,"Never-married","Tech-support","Not-in-family","White","Female",0,0,40,"United-States",0
12487,59,"Private","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1887,55,"United-States",1
8446,24,"Private","Some-college",10,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,20,"United-States",0
21808,26,"Private","Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,30,"United-States",0
19986,29,"Private","12th",8,"Never-married","Tech-support","Not-in-family","White","Male",0,0,40,"United-States",0
609,36,"Local-gov","HS-grad",9,"Separated","Exec-managerial","Not-in-family","Black","Male",0,0,40,"United-States",0
19512,30,"Private","11th",7,"Married-civ-spouse","Handlers-cleaners","Husband","Asian-Pac-Islander","Male",0,1651,40,"Vietnam",0
11140,35,"Private","HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",0
30760,45,"Private","HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","Black","Male",0,0,40,"United-States",1
7136,21,"Private","HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,32,"United-States",0
2388,37,"Private","Bachelors",13,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,50,"United-States",0
22431,41,"Local-gov","Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",1
30419,45,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,2051,40,"United-States",0
23228,47,"Private","10th",6,"Divorced","Exec-managerial","Not-in-family","Amer-Indian-Eskimo","Female",0,0,45,"United-States",0
24610,32,"Private","11th",7,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"Columbia",0
7428,51,"Private","Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States",0
28607,39,"State-gov","Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",0
5398,23,"Self-emp-not-inc","Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Male",0,2231,40,"United-States",1
42670,34,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,"United-States",0
12108,32,"Federal-gov","Assoc-acdm",12,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,50,"United-States",0
24718,28,"Private","HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,50,"United-States",0
16403,24,"Private","HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,42,"United-States",0
2296,21,"Private","Assoc-voc",11,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States",0
43696,47,"Private","Assoc-acdm",12,"Widowed","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States",0
14875,29,"Private","Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",1
2585,57,"Private","1st-4th",2,"Divorced","Craft-repair","Unmarried","White","Male",0,0,40,"Portugal",0
38628,37,"Private","HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,38,"United-States",0
29337,43,"State-gov","Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States",0
19521,63,"Private","Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",0
30665,54,"Private","HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",0
19370,63,"Private","Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Male",0,0,40,"United-States",1
14336,46,"Private","HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States",0
45419,18,"Private","11th",7,"Never-married","Adm-clerical","Own-child","White","Female",0,0,15,"United-States",0
38871,31,"Private","HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,48,"United-States",0
39802,30,"Private","HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,45,"United-States",0
35438,45,"Private","HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",1
32655,59,"Federal-gov","Bachelors",13,"Divorced","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States",0
20723,32,"Self-emp-inc","Some-college",10,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,35,"Haiti",0
14740,48,"Self-emp-inc","Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,25,"United-States",1
16466,39,"Self-emp-not-inc","11th",7,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",0
35094,30,"Private","HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,37,"United-States",0
42634,30,"Private","9th",5,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States",0
41144,47,"Private","HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,45,"United-States",0
34028,48,"Local-gov","5th-6th",3,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",0
19567,54,"Private","Assoc-acdm",12,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States",0
13058,43,"Private","9th",5,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,20,"United-States",0
44142,57,"Private","Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,45,"United-States",0
20027,48,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,"United-States",0
42114,51,"Local-gov","Assoc-acdm",12,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,38,"Cuba",0
1490,37,"Private","Masters",14,"Divorced","Exec-managerial","Unmarried","White","Male",0,0,60,"United-States",1
36313,29,"State-gov","Bachelors",13,"Never-married","Prof-specialty","Own-child","Asian-Pac-Islander","Female",0,0,15,"United-States",0
45602,21,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Other-relative","White","Male",0,0,40,"Ecuador",0
15309,23,"Private","Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,25,"United-States",0
26069,55,"Federal-gov","HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States",0
36726,36,"State-gov","Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States",0
8264,52,"Private","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",1
15464,34,"Private","HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","Black","Female",0,0,40,"United-States",0
44144,28,"Local-gov","Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States",1
2721,40,"Local-gov","Some-college",10,"Never-married","Adm-clerical","Unmarried","Amer-Indian-Eskimo","Female",2977,0,35,"United-States",0
43294,46,"Private","10th",6,"Married-civ-spouse","Machine-op-inspct","Wife","Black","Female",0,0,30,"United-States",0
28825,41,"Private","Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",1
47865,27,"Private","10th",6,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,20,"United-States",0
28760,32,"Self-emp-not-inc","Bachelors",13,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,70,"United-States",1
13617,37,"Self-emp-inc","Assoc-acdm",12,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",1
11180,20,"Local-gov","HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States",0
30408,34,"Private","Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",0
48468,41,"Private","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",0
38903,36,"Private","Bachelors",13,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States",0
23540,29,"Private","HS-grad",9,"Separated","Other-service","Not-in-family","White","Female",0,0,40,"United-States",0
21068,35,"Private","Assoc-acdm",12,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,35,"United-States",1
4812,26,"Private","Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States",0
27942,19,"Private","Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,12,"United-States",0
16590,34,"Private","Masters",14,"Never-married","Exec-managerial","Unmarried","White","Female",0,0,50,"United-States",0
12082,35,"Private","HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",0
1736,64,"Self-emp-not-inc","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,35,"United-States",1
4392,30,"Private","Some-college",10,"Never-married","Craft-repair","Other-relative","White","Male",0,0,40,"Mexico",0
36417,26,"Private","11th",7,"Divorced","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States",0
31826,49,"Private","Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",1
20526,38,"Federal-gov","HS-grad",9,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States",0
15624,36,"Private","Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,4,"United-States",0
29224,43,"Self-emp-not-inc","10th",6,"Divorced","Farming-fishing","Unmarried","White","Male",0,0,25,"United-States",0
42422,50,"Private","Some-college",10,"Married-spouse-absent","Transport-moving","Unmarried","White","Male",0,0,40,"United-States",0
5438,45,"Federal-gov","Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,40,"United-States",1
26564,50,"Private","Assoc-voc",11,"Widowed","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States",0
41511,71,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",1455,0,3,"United-States",0
8642,23,"State-gov","Bachelors",13,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,38,"United-States",0
21671,38,"Private","12th",8,"Never-married","Other-service","Unmarried","White","Female",0,0,17,"United-States",0
41481,25,"Private","Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,44,"United-States",0
37054,34,"Local-gov","Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",7688,0,35,"United-States",1
35630,44,"Private","12th",8,"Divorced","Machine-op-inspct","Unmarried","Asian-Pac-Islander","Female",0,0,40,"South",0
33060,34,"Private","5th-6th",3,"Never-married","Machine-op-inspct","Other-relative","Asian-Pac-Islander","Male",0,0,40,"Laos",0
2734,49,"Self-emp-inc","Some-college",10,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,32,"United-States",0
29348,46,"Private","HS-grad",9,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,40,"United-States",0
7830,35,"Federal-gov","Some-college",10,"Divorced","Exec-managerial","Unmarried","Asian-Pac-Islander","Female",0,0,40,"Philippines",0
39932,45,"Private","Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States",0
8166,42,"Private","HS-grad",9,"Separated","Adm-clerical","Unmarried","White","Female",0,0,35,"Scotland",0
23924,29,"State-gov","Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,35,"United-States",0
26213,26,"Local-gov","Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,42,"United-States",0
22711,29,"Private","Bachelors",13,"Never-married","Prof-specialty","Own-child","Asian-Pac-Islander","Male",0,0,64,"Philippines",1
31693,48,"Private","Some-college",10,"Never-married","Other-service","Unmarried","Black","Female",0,0,40,"United-States",0
48586,18,"Private","12th",8,"Never-married","Other-service","Own-child","White","Female",0,0,12,"United-States",0
43630,21,"Private","Some-college",10,"Never-married","Other-service","Unmarried","White","Male",0,0,40,"United-States",0
48219,69,"Local-gov","Assoc-acdm",12,"Widowed","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States",0
21032,22,"Private","Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,15,"United-States",0
37990,32,"Private","HS-grad",9,"Divorced","Craft-repair","Unmarried","White","Male",0,0,99,"United-States",0
26690,40,"Local-gov","Assoc-acdm",12,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States",0
38064,40,"Private","Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","Black","Male",0,0,48,"United-States",0
46155,47,"Private","HS-grad",9,"Divorced","Sales","Not-in-family","White","Female",0,0,40,"United-States",0
5106,33,"Private","Assoc-acdm",12,"Married-spouse-absent","Craft-repair","Not-in-family","White","Male",0,0,20,"United-States",0
39179,43,"Private","HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States",0
33790,29,"Private","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,56,"United-States",0
9998,21,"Private","Some-college",10,"Never-married","Transport-moving","Own-child","Black","Male",0,0,40,"United-States",0
22364,46,"Private","Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,24,"United-States",0
2325,63,"Federal-gov","Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",1
21390,19,"Private","Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,25,"United-States",0
42060,40,"Private","HS-grad",9,"Married-spouse-absent","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States",0
7288,35,"Private","HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"Yugoslavia",1
3267,30,"Private","Bachelors",13,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",0
14081,33,"Private","HS-grad",9,"Married-civ-spouse","Tech-support","Wife","Black","Female",0,0,38,"United-States",0
10965,56,"Self-emp-inc","Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",99999,0,70,"United-States",1
44894,65,"Private","10th",6,"Divorced","Other-service","Not-in-family","Black","Male",0,0,64,"United-States",0
47811,45,"Private","Some-college",10,"Divorced","Tech-support","Unmarried","White","Female",0,0,40,"United-States",0
24348,38,"Private","HS-grad",9,"Separated","Sales","Unmarried","White","Female",0,0,10,"United-States",0
25412,47,"Private","HS-grad",9,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,30,"United-States",1
14476,17,"Private","11th",7,"Never-married","Sales","Own-child","Black","Female",0,0,30,"United-States",0
31525,51,"Self-emp-not-inc","Assoc-acdm",12,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",1
27477,35,"Private","HS-grad",9,"Divorced","Handlers-cleaners","Unmarried","White","Female",0,0,40,"United-States",0
46663,43,"Self-emp-not-inc","Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States",1
37086,54,"Private","HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",1
46286,50,"Private","Assoc-voc",11,"Divorced","Other-service","Not-in-family","White","Female",0,0,20,"United-States",0
22532,40,"Private","Preschool",1,"Married-spouse-absent","Adm-clerical","Own-child","White","Male",0,0,40,"United-States",0
37191,28,"Private","Preschool",1,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,38,"Mexico",0
26132,43,"Private","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",0
18789,55,"Self-emp-not-inc","10th",6,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States",0
37021,43,"Private","Bachelors",13,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",0
46570,26,"Private","HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",0,0,60,"United-States",0
18489,37,"Private","HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States",0
11847,25,"Private","10th",6,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",0
22382,48,"Private","HS-grad",9,"Widowed","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States",0
40134,29,"Private","Bachelors",13,"Never-married","Tech-support","Not-in-family","Black","Female",0,0,40,"United-States",0
8827,41,"Private","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",4386,0,50,"United-States",1
17345,38,"Private","5th-6th",3,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"Mexico",0
47793,38,"Local-gov","HS-grad",9,"Never-married","Protective-serv","Unmarried","Black","Male",0,0,40,"United-States",0
48731,27,"Private","Bachelors",13,"Never-married","Exec-managerial","Other-relative","White","Female",0,0,40,"United-States",0
19591,20,"Private","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",0
28662,51,"Private","HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,2002,45,"United-States",0
21810,41,"Self-emp-not-inc","HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States",0
32766,50,"Private","Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",1
24614,47,"Local-gov","Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,50,"United-States",0
25949,31,"Private","Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",1
13268,32,"Private","Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",1
7497,22,"Private","HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States",0
39465,42,"Private","Bachelors",13,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States",0
34548,28,"Private","HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States",0
24817,19,"Private","HS-grad",9,"Never-married","Sales","Own-child","White","Male",0,0,50,"United-States",0
34599,44,"Private","5th-6th",3,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"Mexico",0
20328,55,"Private","HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States",0
43874,42,"Private","Masters",14,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",1
9590,45,"State-gov","Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States",1
18053,54,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",0
20163,52,"Self-emp-inc","Prof-school",15,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",1
17424,20,"Local-gov","Some-college",10,"Never-married","Farming-fishing","Own-child","White","Male",0,0,40,"United-States",0
31910,27,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",0
41024,56,"Private","HS-grad",9,"Widowed","Machine-op-inspct","Not-in-family","Black","Female",0,0,40,"United-States",0
21676,24,"Private","Assoc-acdm",12,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",0
32563,38,"Private","HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,50,"United-States",0
11657,69,"Private","HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,24,"United-States",0
7382,20,"Private","Some-college",10,"Never-married","Prof-specialty","Unmarried","White","Female",0,0,25,"United-States",0
27594,31,"Self-emp-not-inc","Assoc-acdm",12,"Married-civ-spouse","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States",1
20946,19,"Private","11th",7,"Never-married","Adm-clerical","Own-child","White","Female",0,0,20,"United-States",0
17171,40,"Private","Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,30,"Canada",0
36425,62,"Private","10th",6,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States",0
218,38,"Private","Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"Poland",0
13127,37,"Self-emp-not-inc","10th",6,"Married-civ-spouse","Other-service","Wife","White","Female",2635,0,40,"United-States",0
39624,33,"Private","Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,50,"United-States",1
47065,38,"Private","Masters",14,"Never-married","Prof-specialty","Unmarried","Asian-Pac-Islander","Female",0,0,40,"China",1
40012,44,"Self-emp-not-inc","Bachelors",13,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States",0
36062,28,"Private","Some-college",10,"Separated","Craft-repair","Unmarried","White","Male",0,0,50,"United-States",0
40876,41,"Private","Assoc-voc",11,"Divorced","Prof-specialty","Unmarried","White","Female",3887,0,40,"United-States",0
19238,29,"Private","Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Female",0,0,40,"United-States",0
882,32,"Private","Bachelors",13,"Married-civ-spouse","Adm-clerical","Other-relative","White","Male",0,0,40,"Philippines",1
15035,45,"Private","Doctorate",16,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",1
1221,45,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",1
3302,53,"Private","11th",7,"Divorced","Craft-repair","Other-relative","White","Female",0,0,40,"United-States",0
42940,63,"Private","HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",1
40917,23,"Private","Some-college",10,"Never-married","Transport-moving","Own-child","White","Male",0,0,15,"United-States",0
19586,41,"Local-gov","Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States",1
4411,60,"Private","HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,28,"United-States",0
2923,56,"Private","HS-grad",9,"Divorced","Craft-repair","Unmarried","Black","Male",0,0,40,"United-States",0
7723,19,"Private","12th",8,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,20,"United-States",0
36451,38,"Private","Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",0
14308,41,"Private","Assoc-acdm",12,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,38,"United-States",0
24661,19,"Private","HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,40,"Puerto-Rico",0
36933,44,"Self-emp-inc","Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",1
34018,35,"Private","Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,38,"United-States",1
6623,46,"Private","HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,36,"United-States",0
40059,50,"Private","HS-grad",9,"Separated","Other-service","Unmarried","White","Female",0,0,45,"United-States",0
14827,56,"Private","Some-college",10,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,40,"United-States",0
675,50,"Self-emp-inc","HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",1
18451,50,"Self-emp-inc","Bachelors",13,"Married-civ-spouse","Sales","Husband","Asian-Pac-Islander","Male",0,0,60,"South",1
24292,68,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",0
47061,52,"Private","HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States",0
47192,47,"Private","Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",0
4211,36,"Private","Assoc-acdm",12,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,48,"United-States",1
32953,31,"Private","HS-grad",9,"Never-married","Transport-moving","Own-child","Black","Male",0,0,40,"United-States",0
32696,57,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,48,"United-States",0
34818,40,"Private","HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,40,"United-States",0
36383,28,"Private","Some-college",10,"Never-married","Tech-support","Not-in-family","White","Male",0,0,40,"United-States",0
30617,45,"Private","Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",0
25599,32,"Private","7th-8th",4,"Separated","Sales","Unmarried","White","Female",0,0,35,"United-States",0
39763,45,"Private","HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,35,"United-States",0
2038,50,"Private","10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,38,"United-States",0
11436,56,"Federal-gov","HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",1
7171,24,"Private","Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"United-States",0
40749,51,"Self-emp-not-inc","HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Female",99999,0,60,"United-States",1
44759,29,"Private","Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,46,"United-States",0
36874,22,"Private","11th",7,"Never-married","Transport-moving","Own-child","Asian-Pac-Islander","Male",0,0,40,"Philippines",0
27732,47,"Private","HS-grad",9,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,43,"United-States",0
25348,31,"Private","5th-6th",3,"Never-married","Farming-fishing","Own-child","White","Male",0,0,25,"Mexico",0
40396,38,"Private","7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",3781,0,78,"United-States",0
37999,28,"Private","Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,1902,40,"United-States",1
21330,39,"Private","HS-grad",9,"Never-married","Transport-moving","Own-child","White","Male",0,0,40,"United-States",0
31939,49,"Self-emp-not-inc","Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States",1
38360,59,"Private","Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,55,"United-States",1
27371,26,"Private","HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",0
9847,43,"Self-emp-not-inc","Some-college",10,"Never-married","Transport-moving","Not-in-family","Black","Male",0,0,30,"United-States",0
17390,42,"Private","HS-grad",9,"Separated","Transport-moving","Other-relative","Black","Male",0,0,40,"United-States",0
40896,63,"Private","Assoc-voc",11,"Divorced","Exec-managerial","Not-in-family","Black","Male",0,1408,40,"United-States",0
12905,54,"Self-emp-inc","HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,36,"United-States",1
45515,54,"Private","HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",2174,0,40,"United-States",0
42600,48,"Private","Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",1
