"id","age","workclass_id","education_level_id","education_num","marital_status_id","occupation_id","relationship_id","race_id","sex_id","capital_gain","capital_loss","hours_week","country_id","over_50k"
11072,58,"Private","10th",6,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States",1
13864,49,"Self-emp-not-inc","Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States",0
46807,41,"Private","7th-8th",4,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"Italy",0
31104,21,"Private","HS-grad",9,"Never-married","Other-service","Unmarried","White","Female",0,0,40,"United-States",0
13840,47,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,44,"United-States",0
22368,44,"Private","Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,45,"Mexico",0
41018,37,"Private","Bachelors",13,"Never-married","Other-service","Not-in-family","White","Male",0,0,39,"United-States",0
18690,32,"Local-gov","Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States",0
27770,27,"Private","Assoc-acdm",12,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",1
29625,25,"Local-gov","Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States",0
19949,63,"Private","10th",6,"Widowed","Farming-fishing","Unmarried","White","Female",0,0,56,"United-States",0
45455,26,"Private","HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,30,"United-States",0
38930,21,"Private","HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States",0
25846,29,"State-gov","Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States",0
36880,41,"Private","Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States",1
16866,51,"Private","Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",1
8305,40,"Private","HS-grad",9,"Divorced","Other-service","Not-in-family","Black","Male",0,0,40,"United-States",0
18362,24,"Private","HS-grad",9,"Never-married","Sales","Own-child","White","Male",0,0,35,"El-Salvador",0
31836,27,"Private","Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Male",0,0,45,"United-States",0
46068,54,"Local-gov","Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","Black","Female",0,0,55,"United-States",1
25009,46,"Private","Assoc-voc",11,"Divorced","Machine-op-inspct","Unmarried","White","Male",0,0,40,"United-States",0
45887,29,"Private","11th",7,"Married-civ-spouse","Handlers-cleaners","Own-child","Black","Male",0,0,20,"United-States",0
36689,23,"Private","Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,30,"United-States",0
4174,24,"Private","Bachelors",13,"Never-married","Farming-fishing","Own-child","White","Female",0,0,40,"United-States",0
4830,42,"Private","Assoc-voc",11,"Divorced","Other-service","Unmarried","White","Female",0,0,32,"United-States",0
36505,34,"Self-emp-not-inc","11th",7,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,72,"United-States",0
18805,31,"Private","Assoc-acdm",12,"Separated","Transport-moving","Not-in-family","White","Male",0,0,45,"United-States",0
38897,35,"Private","Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States",0
1880,30,"Private","Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,45,"United-States",0
44974,46,"Private","HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,35,"Italy",0
41500,70,"Local-gov","HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",0
39625,31,"Private","Some-college",10,"Married-AF-spouse","Craft-repair","Husband","White","Male",0,0,28,"United-States",0
4248,20,"Private","HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States",0
20855,50,"Private","Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,40,"United-States",1
22741,25,"Private","HS-grad",9,"Never-married","Sales","Own-child","Black","Male",0,0,40,"United-States",0
18564,19,"Private","Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,20,"United-States",0
19783,40,"State-gov","Some-college",10,"Divorced","Adm-clerical","Not-in-family","Black","Female",0,0,35,"United-States",0
11582,56,"Private","Some-college",10,"Widowed","Exec-managerial","Not-in-family","Black","Female",0,0,32,"United-States",0
29276,36,"Private","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",0
22316,52,"Private","Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",0
43854,23,"State-gov","HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,38,"United-States",0
28682,54,"Local-gov","Masters",14,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States",0
3675,30,"Private","Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",1
16670,47,"Private","HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,1887,45,"United-States",1
42440,67,"Local-gov","Some-college",10,"Widowed","Other-service","Not-in-family","White","Female",2964,0,41,"United-States",0
5277,44,"Private","Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",1
24635,39,"Private","Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","Asian-Pac-Islander","Male",0,0,40,"Philippines",0
3048,31,"Private","Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States",0
15017,62,"Private","HS-grad",9,"Divorced","Priv-house-serv","Unmarried","Black","Female",0,0,99,"United-States",0
13146,19,"Private","Some-college",10,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"United-States",0
10963,21,"Private","Some-college",10,"Never-married","Protective-serv","Not-in-family","Black","Female",99999,0,40,"United-States",1
29183,44,"Private","Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States",1
19668,23,"Self-emp-not-inc","10th",6,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,60,"United-States",0
20568,22,"Private","Some-college",10,"Never-married","Protective-serv","Not-in-family","White","Male",0,0,20,"United-States",0
27975,33,"Private","Bachelors",13,"Married-civ-spouse","Adm-clerical","Other-relative","Asian-Pac-Islander","Male",0,0,40,"India",0
42852,35,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,48,"United-States",0
6973,69,"Self-emp-not-inc","7th-8th",4,"Married-civ-spouse","Sales","Husband","White","Male",0,0,55,"United-States",0
45309,39,"Private","Prof-school",15,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,45,"United-States",1
16752,64,"Self-emp-not-inc","9th",5,"Separated","Transport-moving","Not-in-family","White","Male",0,0,45,"United-States",0
21335,27,"Private","HS-grad",9,"Never-married","Transport-moving","Own-child","White","Male",0,0,60,"United-States",0
41142,55,"Local-gov","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,15,"United-States",0
17639,50,"Federal-gov","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7298,0,40,"United-States",1
17037,30,"Private","HS-grad",9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",0
27359,40,"Self-emp-not-inc","Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",99999,0,50,"United-States",1
25137,32,"Private","Some-college",10,"Divorced","Handlers-cleaners","Not-in-family","White","Male",0,0,16,"United-States",0
37768,30,"Private","HS-grad",9,"Separated","Protective-serv","Not-in-family","White","Male",0,0,40,"United-States",1
33314,23,"Private","Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,50,"United-States",0
7239,29,"Private","Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Other","Female",0,1590,40,"United-States",0
15361,48,"Federal-gov","Some-college",10,"Never-married","Adm-clerical","Not-in-family","Black","Male",0,0,40,"United-States",0
26920,26,"Private","Bachelors",13,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States",0
30871,56,"Self-emp-not-inc","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,20,"United-States",1
48824,51,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",0
988,47,"Private","HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States",0
25234,37,"Private","HS-grad",9,"Divorced","Tech-support","Own-child","White","Male",0,0,45,"United-States",0
423,32,"State-gov","Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States",1
24689,19,"Private","Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States",0
21750,72,"Private","HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,12,"United-States",0
24079,28,"Private","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","Amer-Indian-Eskimo","Male",0,0,60,"United-States",0
42889,30,"Private","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1977,60,"United-States",1
13875,37,"Private","Masters",14,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,45,"United-States",1
13244,58,"Private","Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",0
29074,32,"Private","Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",4386,0,50,"United-States",0
6815,55,"Private","Some-college",10,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States",1
17096,47,"Private","HS-grad",9,"Married-civ-spouse","Protective-serv","Wife","Black","Female",0,0,40,"United-States",0
26390,30,"Private","Some-college",10,"Separated","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States",0
9911,53,"Private","Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,43,"United-States",0
19355,60,"Private","Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Female",8614,0,48,"United-States",1
5330,45,"Local-gov","Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States",1
19827,21,"Private","Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,30,"United-States",0
5429,22,"Private","HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",0
34429,31,"Private","Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States",0
20211,43,"State-gov","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,35,"United-States",1
10125,80,"Self-emp-not-inc","7th-8th",4,"Widowed","Farming-fishing","Not-in-family","White","Male",0,0,35,"United-States",0
1586,40,"Private","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States",1
46042,31,"Private","Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,45,"United-States",1
21925,20,"Private","HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States",0
13308,19,"Private","HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,60,"United-States",0
4287,32,"Private","HS-grad",9,"Never-married","Adm-clerical","Other-relative","Black","Female",0,0,40,"Jamaica",0
8196,38,"Private","Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",1
14126,30,"Private","12th",8,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States",0
6138,36,"Private","Assoc-voc",11,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",1
6162,39,"Self-emp-inc","Bachelors",13,"Married-spouse-absent","Sales","Not-in-family","White","Male",0,0,40,"United-States",0
35239,32,"Self-emp-inc","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",1
36404,49,"Self-emp-inc","HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",1
40500,24,"Federal-gov","9th",5,"Never-married","Adm-clerical","Other-relative","Black","Male",0,0,40,"United-States",0
47110,42,"Private","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,32,"United-States",0
2972,36,"Private","Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",3103,0,45,"United-States",1
10542,19,"Private","Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States",0
40424,51,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",1
9051,44,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",1
23155,34,"Private","HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States",0
28240,45,"Private","Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States",0
3332,26,"Private","HS-grad",9,"Never-married","Tech-support","Other-relative","White","Male",0,0,40,"United-States",0
20208,19,"Private","Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,2001,40,"United-States",0
10650,22,"Private","HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States",0
27153,66,"Private","Preschool",1,"Widowed","Priv-house-serv","Other-relative","White","Female",0,0,40,"Guatemala",0
32976,42,"Federal-gov","10th",6,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"Mexico",0
3516,62,"Self-emp-not-inc","Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States",1
16817,49,"Local-gov","Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,50,"France",0
17522,29,"Private","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,42,"United-States",0
7228,53,"Private","HS-grad",9,"Widowed","Machine-op-inspct","Not-in-family","Black","Female",0,0,40,"United-States",0
1631,39,"Private","11th",7,"Married-civ-spouse","Other-service","Husband","White","Male",2407,0,70,"Mexico",0
3384,40,"Private","Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",0
38986,27,"Private","Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,1902,30,"United-States",1
24857,45,"Private","HS-grad",9,"Never-married","Priv-house-serv","Unmarried","Black","Female",0,0,30,"United-States",0
27014,26,"Private","Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States",0
12595,44,"State-gov","Some-college",10,"Divorced","Adm-clerical","Not-in-family","Black","Female",0,1590,40,"United-States",0
34374,40,"Private","Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States",0
3425,37,"Private","5th-6th",3,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,36,"Mexico",0
4790,41,"Federal-gov","HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States",0
27581,26,"Private","Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States",0
43197,23,"Private","Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,25,"United-States",0
4413,24,"Private","Assoc-acdm",12,"Divorced","Other-service","Own-child","White","Female",0,0,30,"United-States",0
18154,34,"Private","Bachelors",13,"Married-civ-spouse","Sales","Wife","White","Female",0,0,40,"United-States",1
2442,61,"Private","9th",5,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,20,"Trinadad&Tobago",0
18936,43,"Self-emp-inc","Assoc-voc",11,"Married-civ-spouse","Exec-managerial","Other-relative","White","Male",0,0,50,"United-States",1
7994,36,"Private","HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",0
4606,22,"Private","HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,40,"United-States",0
7422,22,"State-gov","Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,10,"United-States",0
14926,31,"Private","Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States",1
23016,42,"Private","Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,1887,40,"United-States",1
5814,53,"Private","Assoc-voc",11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",1
31154,53,"Self-emp-not-inc","Assoc-voc",11,"Separated","Craft-repair","Not-in-family","White","Male",0,0,40,"Poland",0
887,23,"Private","Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Male",0,0,28,"United-States",0
4710,38,"Private","Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",1
19994,21,"Private","HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"United-States",0
39931,33,"Private","Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,60,"United-States",0
1226,29,"Private","HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States",0
30509,38,"Private","HS-grad",9,"Divorced","Other-service","Unmarried","Black","Female",0,0,32,"United-States",0
6510,54,"Private","11th",7,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",0
28963,50,"Private","HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,25,"United-States",0
3140,22,"Private","Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,30,"United-States",0
22224,47,"Private","HS-grad",9,"Married-civ-spouse","Sales","Husband","Black","Male",0,0,40,"United-States",1
2784,43,"Federal-gov","Masters",14,"Divorced","Protective-serv","Not-in-family","White","Male",0,0,60,"United-States",1
11473,34,"Local-gov","Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",1
2422,68,"Private","HS-grad",9,"Widowed","Adm-clerical","Not-in-family","White","Female",0,2206,30,"United-States",0
32326,31,"State-gov","Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,37,"United-States",0
19055,56,"Private","Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",2907,0,52,"Cuba",0
41821,63,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,48,"United-States",0
30327,56,"Federal-gov","Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","Asian-Pac-Islander","Male",0,0,40,"Laos",0
3381,28,"Private","9th",5,"Never-married","Machine-op-inspct","Unmarried","Other","Male",0,0,40,"Mexico",0
7881,52,"Private","HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States",0
27095,24,"Private","Assoc-voc",11,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States",0
14470,45,"Local-gov","Masters",14,"Divorced","Prof-specialty","Own-child","White","Female",0,0,55,"United-States",0
42165,33,"Private","HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,88,"United-States",0
20068,62,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,48,"United-States",0
15127,25,"Private","Bachelors",13,"Never-married","Other-service","Own-child","White","Male",0,0,18,"United-States",0
45548,53,"Self-emp-not-inc","Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","Asian-Pac-Islander","Male",0,0,35,"Vietnam",0
40318,26,"Private","HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States",0
4495,27,"Private","Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States",0
47220,25,"Private","Some-college",10,"Never-married","Protective-serv","Own-child","White","Male",0,0,30,"El-Salvador",0
3306,50,"Self-emp-not-inc","Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,30,"United-States",0
28969,29,"Private","7th-8th",4,"Divorced","Craft-repair","Unmarried","White","Female",0,0,55,"United-States",0
35201,40,"Self-emp-not-inc","Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"Dominican-Republic",1
4283,31,"Private","Some-college",10,"Married-civ-spouse","Sales","Wife","Black","Female",0,0,40,"United-States",0
15717,46,"Private","Some-college",10,"Divorced","Sales","Unmarried","White","Female",0,0,40,"United-States",0
12106,32,"Private","HS-grad",9,"Divorced","Adm-clerical","Other-relative","White","Female",0,0,40,"United-States",0
7357,44,"Local-gov","Assoc-acdm",12,"Divorced","Tech-support","Not-in-family","Black","Male",0,0,40,"United-States",0
17174,54,"Local-gov","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,40,"Philippines",1
34841,31,"Private","Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,43,"United-States",0
26076,25,"Self-emp-not-inc","HS-grad",9,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,50,"United-States",0
20721,50,"Private","5th-6th",3,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"Mexico",0
39471,29,"Private","Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1628,47,"United-States",0
33306,24,"Private","Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States",0
33670,52,"Private","Bachelors",13,"Divorced","Tech-support","Unmarried","White","Female",0,0,50,"United-States",0
35808,36,"Private","Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",15024,0,50,"United-States",1
47391,20,"Private","Some-college",10,"Never-married","Transport-moving","Own-child","Asian-Pac-Islander","Male",0,0,40,"United-States",0
7147,20,"Private","Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,25,"United-States",0
25145,39,"Private","9th",5,"Divorced","Handlers-cleaners","Not-in-family","White","Male",0,0,50,"United-States",0
34323,37,"Federal-gov","Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",0
24556,34,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Other-relative","Amer-Indian-Eskimo","Male",0,0,40,"United-States",0
39388,28,"Private","5th-6th",3,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"Hong",0
17381,41,"Local-gov","Assoc-voc",11,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,44,"United-States",0
47510,29,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,80,"United-States",0
37547,59,"Local-gov","HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States",0
971,34,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"United-States",1
18511,21,"Private","Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States",0
33631,63,"Private","Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",7298,0,40,"United-States",1
4084,59,"Self-emp-not-inc","HS-grad",9,"Divorced","Other-service","Own-child","White","Female",0,0,24,"United-States",0
39311,43,"Private","Assoc-acdm",12,"Divorced","Other-service","Unmarried","White","Female",0,2238,40,"United-States",0
4290,23,"Private","Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,45,"United-States",0
22968,25,"Private","Bachelors",13,"Separated","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States",0
30459,51,"Private","HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",0
37356,22,"Private","HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States",0
19907,28,"Private","Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States",0
14449,21,"Private","HS-grad",9,"Never-married","Other-service","Unmarried","Black","Female",0,0,35,"United-States",0
47334,44,"Private","HS-grad",9,"Married-civ-spouse","Other-service","Husband","Asian-Pac-Islander","Male",0,2377,35,"Hong",0
12184,18,"Local-gov","Masters",14,"Never-married","Prof-specialty","Own-child","White","Female",0,0,60,"United-States",0
28542,36,"Private","10th",6,"Married-civ-spouse","Machine-op-inspct","Own-child","White","Female",3464,0,40,"United-States",0
13691,39,"Federal-gov","Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,45,"United-States",0
9976,19,"Private","Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,20,"United-States",0
29459,39,"Private","11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"United-States",0
37834,31,"Federal-gov","HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,35,"United-States",0
16326,32,"Private","Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States",0
2340,36,"Private","Masters",14,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,40,"Taiwan",1
21221,22,"Private","Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,30,"United-States",0
28693,38,"Local-gov","Assoc-voc",11,"Divorced","Exec-managerial","Own-child","White","Male",0,0,40,"United-States",0
1480,33,"Self-emp-not-inc","Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,35,"United-States",0
4868,58,"Private","HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",0
10261,42,"Self-emp-not-inc","HS-grad",9,"Never-married","Farming-fishing","Own-child","White","Male",0,0,85,"United-States",0
40872,39,"Private","Assoc-voc",11,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,50,"United-States",0
29643,45,"Self-emp-inc","Bachelors",13,"Divorced","Exec-managerial","Unmarried","White","Male",0,0,50,"United-States",1
37786,48,"Private","Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,60,"United-States",0
43674,51,"Private","HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,45,"United-States",0
2785,61,"Private","5th-6th",3,"Never-married","Handlers-cleaners","Not-in-family","Black","Male",0,2339,40,"United-States",0
2443,54,"Local-gov","Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States",0
26607,54,"Private","Preschool",1,"Married-civ-spouse","Craft-repair","Husband","Asian-Pac-Islander","Male",0,0,40,"China",0
28390,31,"Local-gov","HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States",1
35932,40,"Private","HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,50,"United-States",0
41914,40,"Private","Prof-school",15,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",1
42492,38,"Local-gov","Some-college",10,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,40,"United-States",0
44929,72,"Private","7th-8th",4,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,20,"United-States",0
5127,20,"Private","HS-grad",9,"Never-married","Machine-op-inspct","Other-relative","White","Female",0,0,40,"United-States",0
26554,20,"Private","Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,70,"United-States",0
24990,40,"Private","Assoc-acdm",12,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1848,55,"United-States",1
38470,31,"Private","HS-grad",9,"Never-married","Tech-support","Unmarried","Black","Female",0,0,40,"United-States",0
23102,40,"Private","Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",1
42110,43,"Private","Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,60,"United-States",1
28644,42,"Private","HS-grad",9,"Divorced","Sales","Not-in-family","White","Male",0,0,47,"United-States",0
36575,27,"Private","Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,10,"Germany",0
15607,30,"Private","HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",0
19363,23,"Private","Some-college",10,"Never-married","Tech-support","Own-child","White","Male",0,0,25,"United-States",0
